goal,target,indicator,country_code,country,year,source,beach_litter_in_beach_value
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),2962.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),429.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),48.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),550.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),489.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),66.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),163.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),85.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),3005.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),3112.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),41219.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),52877.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),339.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),171.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),20.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,24,angola,2019,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),153.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),309.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),54660.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),43734.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),2567.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),3692.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),65.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),95.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),63.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),402.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),425.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),351.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),39.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),2571.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,24,angola,2020,center for ocean-atmospheric prediction studies (coaps),45.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),37.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),2517.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),32.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),279.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),355.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),323.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),53.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),49.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),108.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),3557.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),2097.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),45813.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),55728.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),250.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),129.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),29.0
14,14.1,14.1.1,24,angola,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),106.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),209.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),47091.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),82.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),3863.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),1720.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),77.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),268.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),287.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),225.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),54.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),2280.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,24,angola,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),50.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),46.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),21.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),175.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),185.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),26.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),54.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,28,antigua and barbuda,2018,center for ocean-atmospheric prediction studies (coaps),4.0
