goal,target,indicator,country_code,country,avg_marine_acidity_ph,upperbound,lowerbound,source,sampling_stations,latitude,longitude,year
14,14.3,14.3.1,840,united states of america,8.056,8.206,7.866,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.814,2019
14,14.3,14.3.1,840,united states of america,8.015,8.071,7.953,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.051,2019
14,14.3,14.3.1,840,united states of america,8.167,8.472,8.067,intergovernmental oceanographic commission (ioc) of unesco,coastallouisiana,28.52,-90.288,2019
14,14.3,14.3.1,840,united states of america,8.182,8.337,8.09,intergovernmental oceanographic commission (ioc) of unesco,coastallouisiana,28.52,-90.288,2020
14,14.3,14.3.1,840,united states of america,7.927,8.222,7.612,intergovernmental oceanographic commission (ioc) of unesco,firstlanding,76.088,36.998,2020
14,14.3,14.3.1,840,united states of america,8.051,8.143,7.923,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.814,2020
14,14.3,14.3.1,840,united states of america,8.028,8.053,8.01,intergovernmental oceanographic commission (ioc) of unesco,capearago,43.32,-124.5,2020
14,14.3,14.3.1,840,united states of america,7.977,8.18,7.775,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.814,2021
14,14.3,14.3.1,704,viet nam,7.996,8.067,7.891,intergovernmental oceanographic commission (ioc) of unesco,vietnam1_18,9.297,103.5,2018
14,14.3,14.3.1,704,viet nam,8.083,8.261,7.908,intergovernmental oceanographic commission (ioc) of unesco,vietnam2_19,11.705,109.2,2019
14,14.3,14.3.1,704,viet nam,8.05,8.114,7.971,intergovernmental oceanographic commission (ioc) of unesco,vietnam2_20,11.705,109.21,2020
