goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,attributes,dimensions
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2012.0,8.0399999999999991,Float,,,8.248,7.78,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CCE2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.1020000000000003,Float,,,8.307,7.927,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chá ba  | LATITUDE: 47.936 | LONGITUDE: -125.958'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHABA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.077,Float,,,8.261,7.803,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CCE2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.0749999999999993,Float,,,8.095,8.051,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  CCE1 | LATITUDE: 33.480 | LONGITUDE: -122.814'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CCE1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.0510000000000002,Float,,,8.102,7.96,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'KANEOHE'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.0310000000000006,Float,,,8.175,7.921,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GRAYSREEF'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.0120000000000005,Float,,,8.089,7.941,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'LAPARGUERA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.0830000000000002,Float,,,8.255,7.89,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GULFOFMAINE'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2013.0,8.1280000000000001,Float,,,8.213,8.009,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHEECAROCKS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.1519999999999992,Float,,,8.219,8.019,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Coastal MS | LATITUDE: 30.000 | LONGITUDE: -88.60'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'COASTALMS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.0540000000000003,Float,,,8.191,7.959,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GRAYSREEF'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.0350000000000001,Float,,,8.078,7.975,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'LAPARGUERA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.0950000000000006,Float,,,8.312,7.98,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GULFOFMAINE'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.0280000000000005,Float,,,8.072,7.92,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'KANEOHE'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.0869999999999997,Float,,,8.105,8.064,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  CCE1 | LATITUDE: 33.480 | LONGITUDE: -122.814'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CCE1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.0839999999999996,Float,,,8.235,7.923,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CCE2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,840,United States of America,2014.0,8.1500000000000004,Float,,,8.494,7.838,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chá ba  | LATITUDE: 47.936 | LONGITUDE: -125.958'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHABA'}
